total_gold_earned_0, 45696
total_gold_spent_0, 42685
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 23
total_deaths_0, 43
total_damage_dealt_to_champions_0, 53013
total_damage_dealt_to_objectives_0, 41082
total_damage_taken_0, 101642
average_vision_score_0, 20
total_wards_placed_0, 43
average_creep_score_0, 105
average_champion_experience_0, 10095
dmg_carry_0, 39
obj_carry_0, 39
team_comp_0_champ_1, Sett
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Irelia
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Pyke
total_gold_earned_1, 55813
total_gold_spent_1, 51800
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 2
total_kills_1, 42
total_deaths_1, 23
total_damage_dealt_to_champions_1, 77964
total_damage_dealt_to_objectives_1, 49823
total_damage_taken_1, 80410
average_vision_score_1, 21
total_wards_placed_1, 45
average_creep_score_1, 98
average_champion_experience_1, 11788
dmg_carry_1, 29
obj_carry_1, 29
team_comp_1_champ_1, Singed
team_comp_1_champ_2, Kindred
team_comp_1_champ_3, Zed
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Blitzcrank
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
