total_gold_earned_0, 50213
total_gold_spent_0, 40793
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 34
total_deaths_0, 19
total_damage_dealt_to_champions_0, 78937
total_damage_dealt_to_objectives_0, 65881
total_damage_taken_0, 86184
average_vision_score_0, 25
total_wards_placed_0, 50
average_creep_score_0, 101
average_champion_experience_0, 11007
dmg_carry_0, 517
obj_carry_0, 517
team_comp_0_champ_1, Darius
team_comp_0_champ_2, FiddleSticks
team_comp_0_champ_3, Sylas
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Morgana
total_gold_earned_1, 43629
total_gold_spent_1, 40910
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 19
total_deaths_1, 34
total_damage_dealt_to_champions_1, 57463
total_damage_dealt_to_objectives_1, 25227
total_damage_taken_1, 96030
average_vision_score_1, 17
total_wards_placed_1, 31
average_creep_score_1, 96
average_champion_experience_1, 9767
dmg_carry_1, 203
obj_carry_1, 203
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Kindred
team_comp_1_champ_3, Viego
team_comp_1_champ_4, Varus
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
