total_gold_earned_0, 84945
total_gold_spent_0, 74150
total_baron_kills_0, 2
total_dragon_kills_0, 5
total_inhibitor_kils_0, 1
total_kills_0, 52
total_deaths_0, 42
total_damage_dealt_to_champions_0, 158362
total_damage_dealt_to_objectives_0, 112979
total_damage_taken_0, 195000
average_vision_score_0, 50
total_wards_placed_0, 92
average_creep_score_0, 150
average_champion_experience_0, 22070
dmg_carry_0, 33
obj_carry_0, 33
team_comp_0_champ_1, MonkeyKing
team_comp_0_champ_2, Rammus
team_comp_0_champ_3, Sylas
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Zyra
total_gold_earned_1, 78857
total_gold_spent_1, 73265
total_baron_kills_1, 1
total_dragon_kills_1, 1
total_inhibitor_kils_1, 2
total_kills_1, 42
total_deaths_1, 52
total_damage_dealt_to_champions_1, 153031
total_damage_dealt_to_objectives_1, 93962
total_damage_taken_1, 188952
average_vision_score_1, 42
total_wards_placed_1, 80
average_creep_score_1, 148
average_champion_experience_1, 18451
dmg_carry_1, 115
obj_carry_1, 115
team_comp_1_champ_1, Riven
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Ziggs
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Gragas
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
