total_gold_earned_0, 58491
total_gold_spent_0, 51433
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 33
total_deaths_0, 29
total_damage_dealt_to_champions_0, 71942
total_damage_dealt_to_objectives_0, 71578
total_damage_taken_0, 96490
average_vision_score_0, 21
total_wards_placed_0, 47
average_creep_score_0, 98
average_champion_experience_0, 12382
dmg_carry_0, 711
obj_carry_0, 711
team_comp_0_champ_1, Gangplank
team_comp_0_champ_2, Udyr
team_comp_0_champ_3, Vex
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Pyke
total_gold_earned_1, 50744
total_gold_spent_1, 47175
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 29
total_deaths_1, 33
total_damage_dealt_to_champions_1, 67724
total_damage_dealt_to_objectives_1, 21609
total_damage_taken_1, 91322
average_vision_score_1, 9
total_wards_placed_1, 25
average_creep_score_1, 104
average_champion_experience_1, 11613
dmg_carry_1, 17
obj_carry_1, 17
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, LeeSin
team_comp_1_champ_3, TwistedFate
team_comp_1_champ_4, Zeri
team_comp_1_champ_5, Blitzcrank
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
