total_gold_earned_0, 72521
total_gold_spent_0, 63480
total_baron_kills_0, 0
total_dragon_kills_0, 5
total_inhibitor_kils_0, 1
total_kills_0, 46
total_deaths_0, 37
total_damage_dealt_to_champions_0, 132973
total_damage_dealt_to_objectives_0, 63083
total_damage_taken_0, 155132
average_vision_score_0, 33
total_wards_placed_0, 62
average_creep_score_0, 141
average_champion_experience_0, 17797
dmg_carry_0, 63
obj_carry_0, 63
team_comp_0_champ_1, Quinn
team_comp_0_champ_2, Sejuani
team_comp_0_champ_3, Brand
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Rell
total_gold_earned_1, 70440
total_gold_spent_1, 67600
total_baron_kills_1, 1
total_dragon_kills_1, 0
total_inhibitor_kils_1, 1
total_kills_1, 37
total_deaths_1, 46
total_damage_dealt_to_champions_1, 125850
total_damage_dealt_to_objectives_1, 70099
total_damage_taken_1, 168038
average_vision_score_1, 34
total_wards_placed_1, 67
average_creep_score_1, 132
average_champion_experience_1, 16041
dmg_carry_1, 29
obj_carry_1, 29
team_comp_1_champ_1, Fiora
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Rumble
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 0
