total_gold_earned_0, 56773
total_gold_spent_0, 50800
total_baron_kills_0, 0
total_dragon_kills_0, 4
total_inhibitor_kils_0, 4
total_kills_0, 35
total_deaths_0, 21
total_damage_dealt_to_champions_0, 95419
total_damage_dealt_to_objectives_0, 92599
total_damage_taken_0, 133738
average_vision_score_0, 18
total_wards_placed_0, 46
average_creep_score_0, 119
average_champion_experience_0, 12599
dmg_carry_0, 82
obj_carry_0, 82
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Khazix
team_comp_0_champ_3, Ziggs
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 45456
total_gold_spent_1, 42825
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 21
total_deaths_1, 35
total_damage_dealt_to_champions_1, 91495
total_damage_dealt_to_objectives_1, 6118
total_damage_taken_1, 109674
average_vision_score_1, 17
total_wards_placed_1, 49
average_creep_score_1, 95
average_champion_experience_1, 11694
dmg_carry_1, 11
obj_carry_1, 11
team_comp_1_champ_1, MasterYi
team_comp_1_champ_2, Graves
team_comp_1_champ_3, Lux
team_comp_1_champ_4, Shaco
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
