total_gold_earned_0, 62871
total_gold_spent_0, 59935
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 39
total_deaths_0, 52
total_damage_dealt_to_champions_0, 110387
total_damage_dealt_to_objectives_0, 33326
total_damage_taken_0, 180845
average_vision_score_0, 21
total_wards_placed_0, 54
average_creep_score_0, 102
average_champion_experience_0, 14853
dmg_carry_0, 360
obj_carry_0, 360
team_comp_0_champ_1, Quinn
team_comp_0_champ_2, Trundle
team_comp_0_champ_3, Sylas
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Zilean
total_gold_earned_1, 74903
total_gold_spent_1, 65855
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 52
total_deaths_1, 40
total_damage_dealt_to_champions_1, 157950
total_damage_dealt_to_objectives_1, 97120
total_damage_taken_1, 147178
average_vision_score_1, 38
total_wards_placed_1, 72
average_creep_score_1, 116
average_champion_experience_1, 17735
dmg_carry_1, 121
obj_carry_1, 121
team_comp_1_champ_1, Darius
team_comp_1_champ_2, Khazix
team_comp_1_champ_3, Ryze
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
