total_gold_earned_0, 66341
total_gold_spent_0, 60045
total_baron_kills_0, 2
total_dragon_kills_0, 1
total_inhibitor_kils_0, 1
total_kills_0, 35
total_deaths_0, 38
total_damage_dealt_to_champions_0, 127612
total_damage_dealt_to_objectives_0, 81501
total_damage_taken_0, 140920
average_vision_score_0, 26
total_wards_placed_0, 58
average_creep_score_0, 119
average_champion_experience_0, 15423
dmg_carry_0, 11
obj_carry_0, 11
team_comp_0_champ_1, Illaoi
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, MissFortune
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Swain
total_gold_earned_1, 59490
total_gold_spent_1, 58675
total_baron_kills_1, 0
total_dragon_kills_1, 4
total_inhibitor_kils_1, 0
total_kills_1, 38
total_deaths_1, 35
total_damage_dealt_to_champions_1, 117774
total_damage_dealt_to_objectives_1, 58138
total_damage_taken_1, 146647
average_vision_score_1, 27
total_wards_placed_1, 54
average_creep_score_1, 112
average_champion_experience_1, 14647
dmg_carry_1, 222
obj_carry_1, 222
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, Udyr
team_comp_1_champ_3, Yone
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
