total_gold_earned_0, 71911
total_gold_spent_0, 69475
total_baron_kills_0, 1
total_dragon_kills_0, 0
total_inhibitor_kils_0, 1
total_kills_0, 41
total_deaths_0, 51
total_damage_dealt_to_champions_0, 142923
total_damage_dealt_to_objectives_0, 45603
total_damage_taken_0, 183530
average_vision_score_0, 27
total_wards_placed_0, 67
average_creep_score_0, 150
average_champion_experience_0, 18072
dmg_carry_0, 90
obj_carry_0, 90
team_comp_0_champ_1, Chogath
team_comp_0_champ_2, Hecarim
team_comp_0_champ_3, Malzahar
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Thresh
total_gold_earned_1, 90726
total_gold_spent_1, 80550
total_baron_kills_1, 2
total_dragon_kills_1, 5
total_inhibitor_kils_1, 3
total_kills_1, 51
total_deaths_1, 41
total_damage_dealt_to_champions_1, 149051
total_damage_dealt_to_objectives_1, 115965
total_damage_taken_1, 193149
average_vision_score_1, 60
total_wards_placed_1, 107
average_creep_score_1, 162
average_champion_experience_1, 21133
dmg_carry_1, 51
obj_carry_1, 51
team_comp_1_champ_1, Gnar
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Ekko
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Pyke
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
