total_gold_earned_0, 53754
total_gold_spent_0, 44200
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 29
total_deaths_0, 18
total_damage_dealt_to_champions_0, 84646
total_damage_dealt_to_objectives_0, 64996
total_damage_taken_0, 106361
average_vision_score_0, 24
total_wards_placed_0, 52
average_creep_score_0, 93
average_champion_experience_0, 13894
dmg_carry_0, 517
obj_carry_0, 517
team_comp_0_champ_1, Sett
team_comp_0_champ_2, Belveth
team_comp_0_champ_3, Sylas
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Karma
total_gold_earned_1, 45475
total_gold_spent_1, 43870
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 18
total_deaths_1, 29
total_damage_dealt_to_champions_1, 78079
total_damage_dealt_to_objectives_1, 24235
total_damage_taken_1, 106282
average_vision_score_1, 29
total_wards_placed_1, 58
average_creep_score_1, 106
average_champion_experience_1, 11174
dmg_carry_1, 122
obj_carry_1, 122
team_comp_1_champ_1, Darius
team_comp_1_champ_2, FiddleSticks
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
