total_gold_earned_0, 38603
total_gold_spent_0, 35605
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 21
total_deaths_0, 31
total_damage_dealt_to_champions_0, 47955
total_damage_dealt_to_objectives_0, 10533
total_damage_taken_0, 70931
average_vision_score_0, 15
total_wards_placed_0, 36
average_creep_score_0, 90
average_champion_experience_0, 8408
dmg_carry_0, 39
obj_carry_0, 39
team_comp_0_champ_1, Irelia
team_comp_0_champ_2, Ivern
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Shen
total_gold_earned_1, 45436
total_gold_spent_1, 39225
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 31
total_deaths_1, 21
total_damage_dealt_to_champions_1, 60799
total_damage_dealt_to_objectives_1, 55366
total_damage_taken_1, 73022
average_vision_score_1, 15
total_wards_placed_1, 39
average_creep_score_1, 80
average_champion_experience_1, 9647
dmg_carry_1, 84
obj_carry_1, 84
team_comp_1_champ_1, MonkeyKing
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Senna
gameLengthMin, 21
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
