total_gold_earned_0, 43824
total_gold_spent_0, 41010
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 17
total_deaths_0, 39
total_damage_dealt_to_champions_0, 78967
total_damage_dealt_to_objectives_0, 8569
total_damage_taken_0, 113135
average_vision_score_0, 18
total_wards_placed_0, 36
average_creep_score_0, 105
average_champion_experience_0, 10926
dmg_carry_0, 29
obj_carry_0, 29
team_comp_0_champ_1, Shen
team_comp_0_champ_2, Zac
team_comp_0_champ_3, Zed
team_comp_0_champ_4, Twitch
team_comp_0_champ_5, Yuumi
total_gold_earned_1, 60003
total_gold_spent_1, 53400
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 39
total_deaths_1, 17
total_damage_dealt_to_champions_1, 92502
total_damage_dealt_to_objectives_1, 88072
total_damage_taken_1, 112211
average_vision_score_1, 23
total_wards_placed_1, 60
average_creep_score_1, 110
average_champion_experience_1, 14400
dmg_carry_1, 6
obj_carry_1, 6
team_comp_1_champ_1, Urgot
team_comp_1_champ_2, Viego
team_comp_1_champ_3, Sylas
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Zilean
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
