total_gold_earned_0, 64802
total_gold_spent_0, 62410
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 49
total_deaths_0, 40
total_damage_dealt_to_champions_0, 117672
total_damage_dealt_to_objectives_0, 38221
total_damage_taken_0, 146562
average_vision_score_0, 20
total_wards_placed_0, 39
average_creep_score_0, 112
average_champion_experience_0, 15242
dmg_carry_0, 82
obj_carry_0, 82
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Khazix
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Malphite
total_gold_earned_1, 71180
total_gold_spent_1, 67375
total_baron_kills_1, 2
total_dragon_kills_1, 2
total_inhibitor_kils_1, 2
total_kills_1, 40
total_deaths_1, 49
total_damage_dealt_to_champions_1, 115473
total_damage_dealt_to_objectives_1, 71867
total_damage_taken_1, 149236
average_vision_score_1, 27
total_wards_placed_1, 78
average_creep_score_1, 123
average_champion_experience_1, 17189
dmg_carry_1, 48
obj_carry_1, 48
team_comp_1_champ_1, Trundle
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Gnar
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
