total_gold_earned_0, 74828
total_gold_spent_0, 68000
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 42
total_deaths_0, 44
total_damage_dealt_to_champions_0, 152554
total_damage_dealt_to_objectives_0, 91459
total_damage_taken_0, 162720
average_vision_score_0, 41
total_wards_placed_0, 75
average_creep_score_0, 137
average_champion_experience_0, 17797
dmg_carry_0, 63
obj_carry_0, 63
team_comp_0_champ_1, Ornn
team_comp_0_champ_2, Udyr
team_comp_0_champ_3, Brand
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, MissFortune
total_gold_earned_1, 74718
total_gold_spent_1, 73050
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 44
total_deaths_1, 42
total_damage_dealt_to_champions_1, 135350
total_damage_dealt_to_objectives_1, 71947
total_damage_taken_1, 189499
average_vision_score_1, 33
total_wards_placed_1, 78
average_creep_score_1, 146
average_champion_experience_1, 17356
dmg_carry_1, 134
obj_carry_1, 134
team_comp_1_champ_1, Sett
team_comp_1_champ_2, Hecarim
team_comp_1_champ_3, Syndra
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Leona
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
