total_gold_earned_0, 53026
total_gold_spent_0, 49960
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 29
total_deaths_0, 53
total_damage_dealt_to_champions_0, 94866
total_damage_dealt_to_objectives_0, 30330
total_damage_taken_0, 147545
average_vision_score_0, 23
total_wards_placed_0, 47
average_creep_score_0, 115
average_champion_experience_0, 13354
dmg_carry_0, 516
obj_carry_0, 516
team_comp_0_champ_1, FiddleSticks
team_comp_0_champ_2, Ornn
team_comp_0_champ_3, LeeSin
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Morgana
total_gold_earned_1, 71017
total_gold_spent_1, 65133
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 53
total_deaths_1, 29
total_damage_dealt_to_champions_1, 119950
total_damage_dealt_to_objectives_1, 109304
total_damage_taken_1, 127783
average_vision_score_1, 23
total_wards_placed_1, 48
average_creep_score_1, 110
average_champion_experience_1, 15430
dmg_carry_1, 245
obj_carry_1, 245
team_comp_1_champ_1, Darius
team_comp_1_champ_2, Ekko
team_comp_1_champ_3, Caitlyn
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Amumu
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
