total_gold_earned_0, 59272
total_gold_spent_0, 49730
total_baron_kills_0, 2
total_dragon_kills_0, 1
total_inhibitor_kils_0, 1
total_kills_0, 26
total_deaths_0, 23
total_damage_dealt_to_champions_0, 96995
total_damage_dealt_to_objectives_0, 67743
total_damage_taken_0, 142850
average_vision_score_0, 24
total_wards_placed_0, 50
average_creep_score_0, 113
average_champion_experience_0, 14315
dmg_carry_0, 36
obj_carry_0, 36
team_comp_0_champ_1, DrMundo
team_comp_0_champ_2, Elise
team_comp_0_champ_3, Qiyana
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Teemo
total_gold_earned_1, 58021
total_gold_spent_1, 58400
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 23
total_deaths_1, 26
total_damage_dealt_to_champions_1, 110588
total_damage_dealt_to_objectives_1, 69154
total_damage_taken_1, 129847
average_vision_score_1, 23
total_wards_placed_1, 47
average_creep_score_1, 128
average_champion_experience_1, 12994
dmg_carry_1, 202
obj_carry_1, 202
team_comp_1_champ_1, Lillia
team_comp_1_champ_2, Graves
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Nami
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
