total_gold_earned_0, 37830
total_gold_spent_0, 28900
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 1
total_kills_0, 19
total_deaths_0, 17
total_damage_dealt_to_champions_0, 45891
total_damage_dealt_to_objectives_0, 36504
total_damage_taken_0, 52220
average_vision_score_0, 13
total_wards_placed_0, 32
average_creep_score_0, 80
average_champion_experience_0, 8620
dmg_carry_0, 157
obj_carry_0, 157
team_comp_0_champ_1, Shaco
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Morgana
total_gold_earned_1, 32760
total_gold_spent_1, 28460
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 17
total_deaths_1, 19
total_damage_dealt_to_champions_1, 39808
total_damage_dealt_to_objectives_1, 14374
total_damage_taken_1, 57634
average_vision_score_1, 10
total_wards_placed_1, 23
average_creep_score_1, 78
average_champion_experience_1, 7548
dmg_carry_1, 17
obj_carry_1, 17
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Poppy
team_comp_1_champ_3, Varus
team_comp_1_champ_4, Nilah
team_comp_1_champ_5, Leona
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
