total_gold_earned_0, 61967
total_gold_spent_0, 58730
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 43
total_deaths_0, 31
total_damage_dealt_to_champions_0, 136173
total_damage_dealt_to_objectives_0, 4097
total_damage_taken_0, 133205
average_vision_score_0, 24
total_wards_placed_0, 59
average_creep_score_0, 103
average_champion_experience_0, 14593
dmg_carry_0, 67
obj_carry_0, 67
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Nidalee
team_comp_0_champ_3, Pyke
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Bard
total_gold_earned_1, 58078
total_gold_spent_1, 54375
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 3
total_kills_1, 31
total_deaths_1, 43
total_damage_dealt_to_champions_1, 101868
total_damage_dealt_to_objectives_1, 81668
total_damage_taken_1, 170598
average_vision_score_1, 23
total_wards_placed_1, 55
average_creep_score_1, 108
average_champion_experience_1, 12515
dmg_carry_1, 14
obj_carry_1, 14
team_comp_1_champ_1, Sion
team_comp_1_champ_2, Trundle
team_comp_1_champ_3, Ekko
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Braum
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 1
