total_gold_earned_0, 93453
total_gold_spent_0, 89585
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 1
total_kills_0, 64
total_deaths_0, 62
total_damage_dealt_to_champions_0, 243026
total_damage_dealt_to_objectives_0, 88652
total_damage_taken_0, 220506
average_vision_score_0, 28
total_wards_placed_0, 68
average_creep_score_0, 147
average_champion_experience_0, 23200
dmg_carry_0, 17
obj_carry_0, 17
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Rammus
team_comp_0_champ_3, Brand
team_comp_0_champ_4, Xayah
team_comp_0_champ_5, Lux
total_gold_earned_1, 92848
total_gold_spent_1, 83008
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 4
total_kills_1, 62
total_deaths_1, 64
total_damage_dealt_to_champions_1, 196266
total_damage_dealt_to_objectives_1, 93706
total_damage_taken_1, 296471
average_vision_score_1, 39
total_wards_placed_1, 82
average_creep_score_1, 152
average_champion_experience_1, 22270
dmg_carry_1, 21
obj_carry_1, 21
team_comp_1_champ_1, Aatrox
team_comp_1_champ_2, Udyr
team_comp_1_champ_3, Sylas
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, MissFortune
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
