total_gold_earned_0, 53749
total_gold_spent_0, 50243
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 1
total_kills_0, 35
total_deaths_0, 17
total_damage_dealt_to_champions_0, 73638
total_damage_dealt_to_objectives_0, 68020
total_damage_taken_0, 84929
average_vision_score_0, 20
total_wards_placed_0, 42
average_creep_score_0, 89
average_champion_experience_0, 12252
dmg_carry_0, 122
obj_carry_0, 122
team_comp_0_champ_1, Darius
team_comp_0_champ_2, Gwen
team_comp_0_champ_3, Jayce
team_comp_0_champ_4, Cassiopeia
team_comp_0_champ_5, Zilean
total_gold_earned_1, 41120
total_gold_spent_1, 38113
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 15
total_deaths_1, 35
total_damage_dealt_to_champions_1, 56740
total_damage_dealt_to_objectives_1, 32922
total_damage_taken_1, 92369
average_vision_score_1, 26
total_wards_placed_1, 48
average_creep_score_1, 102
average_champion_experience_1, 9205
dmg_carry_1, 711
obj_carry_1, 711
team_comp_1_champ_1, Gnar
team_comp_1_champ_2, Elise
team_comp_1_champ_3, Vex
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
