total_gold_earned_0, 54912
total_gold_spent_0, 47450
total_baron_kills_0, 0
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 38
total_deaths_0, 17
total_damage_dealt_to_champions_0, 88044
total_damage_dealt_to_objectives_0, 66129
total_damage_taken_0, 97540
average_vision_score_0, 22
total_wards_placed_0, 46
average_creep_score_0, 107
average_champion_experience_0, 12112
dmg_carry_0, 246
obj_carry_0, 246
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Sejuani
team_comp_0_champ_3, Qiyana
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, JarvanIV
total_gold_earned_1, 40956
total_gold_spent_1, 36875
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 16
total_deaths_1, 38
total_damage_dealt_to_champions_1, 55359
total_damage_dealt_to_objectives_1, 11651
total_damage_taken_1, 104913
average_vision_score_1, 16
total_wards_placed_1, 42
average_creep_score_1, 91
average_champion_experience_1, 10011
dmg_carry_1, 37
obj_carry_1, 37
team_comp_1_champ_1, Riven
team_comp_1_champ_2, Viego
team_comp_1_champ_3, Sona
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
