total_gold_earned_0, 91502
total_gold_spent_0, 85205
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 1
total_kills_0, 43
total_deaths_0, 52
total_damage_dealt_to_champions_0, 183240
total_damage_dealt_to_objectives_0, 61065
total_damage_taken_0, 252758
average_vision_score_0, 42
total_wards_placed_0, 125
average_creep_score_0, 213
average_champion_experience_0, 23957
dmg_carry_0, 15
obj_carry_0, 15
team_comp_0_champ_1, Riven
team_comp_0_champ_2, Ekko
team_comp_0_champ_3, Sivir
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Bard
total_gold_earned_1, 102352
total_gold_spent_1, 98000
total_baron_kills_1, 2
total_dragon_kills_1, 5
total_inhibitor_kils_1, 4
total_kills_1, 52
total_deaths_1, 43
total_damage_dealt_to_champions_1, 222122
total_damage_dealt_to_objectives_1, 161763
total_damage_taken_1, 249304
average_vision_score_1, 55
total_wards_placed_1, 100
average_creep_score_1, 204
average_champion_experience_1, 26211
dmg_carry_1, 119
obj_carry_1, 119
team_comp_1_champ_1, Trundle
team_comp_1_champ_2, Shaco
team_comp_1_champ_3, Vex
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Pyke
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
