total_gold_earned_0, 60571
total_gold_spent_0, 57625
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 29
total_deaths_0, 38
total_damage_dealt_to_champions_0, 86952
total_damage_dealt_to_objectives_0, 81792
total_damage_taken_0, 134205
average_vision_score_0, 26
total_wards_placed_0, 63
average_creep_score_0, 122
average_champion_experience_0, 14248
dmg_carry_0, 62
obj_carry_0, 62
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, MonkeyKing
team_comp_0_champ_5, Leona
total_gold_earned_1, 65427
total_gold_spent_1, 62430
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 3
total_kills_1, 38
total_deaths_1, 29
total_damage_dealt_to_champions_1, 101354
total_damage_dealt_to_objectives_1, 51905
total_damage_taken_1, 115243
average_vision_score_1, 24
total_wards_placed_1, 54
average_creep_score_1, 132
average_champion_experience_1, 15206
dmg_carry_1, 67
obj_carry_1, 67
team_comp_1_champ_1, Urgot
team_comp_1_champ_2, JarvanIV
team_comp_1_champ_3, Vladimir
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Galio
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
