total_gold_earned_0, 41846
total_gold_spent_0, 38000
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 16
total_deaths_0, 31
total_damage_dealt_to_champions_0, 48359
total_damage_dealt_to_objectives_0, 35172
total_damage_taken_0, 95771
average_vision_score_0, 24
total_wards_placed_0, 48
average_creep_score_0, 86
average_champion_experience_0, 10011
dmg_carry_0, 84
obj_carry_0, 84
team_comp_0_champ_1, Akali
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Vex
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, FiddleSticks
total_gold_earned_1, 51630
total_gold_spent_1, 46665
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 31
total_deaths_1, 18
total_damage_dealt_to_champions_1, 74585
total_damage_dealt_to_objectives_1, 48858
total_damage_taken_1, 71466
average_vision_score_1, 21
total_wards_placed_1, 47
average_creep_score_1, 96
average_champion_experience_1, 12029
dmg_carry_1, 15
obj_carry_1, 15
team_comp_1_champ_1, Yone
team_comp_1_champ_2, Zed
team_comp_1_champ_3, Morgana
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Lulu
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
