total_gold_earned_0, 87421
total_gold_spent_0, 80555
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 2
total_kills_0, 34
total_deaths_0, 48
total_damage_dealt_to_champions_0, 154742
total_damage_dealt_to_objectives_0, 74619
total_damage_taken_0, 238034
average_vision_score_0, 48
total_wards_placed_0, 122
average_creep_score_0, 197
average_champion_experience_0, 20990
dmg_carry_0, 21
obj_carry_0, 21
team_comp_0_champ_1, Nasus
team_comp_0_champ_2, Trundle
team_comp_0_champ_3, Brand
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Senna
total_gold_earned_1, 96344
total_gold_spent_1, 88720
total_baron_kills_1, 2
total_dragon_kills_1, 5
total_inhibitor_kils_1, 1
total_kills_1, 48
total_deaths_1, 34
total_damage_dealt_to_champions_1, 193629
total_damage_dealt_to_objectives_1, 121429
total_damage_taken_1, 197102
average_vision_score_1, 49
total_wards_placed_1, 99
average_creep_score_1, 186
average_champion_experience_1, 23825
dmg_carry_1, 105
obj_carry_1, 105
team_comp_1_champ_1, Jax
team_comp_1_champ_2, Ekko
team_comp_1_champ_3, Fizz
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Ashe
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
