total_gold_earned_0, 79636
total_gold_spent_0, 76460
total_baron_kills_0, 2
total_dragon_kills_0, 3
total_inhibitor_kils_0, 4
total_kills_0, 46
total_deaths_0, 46
total_damage_dealt_to_champions_0, 146260
total_damage_dealt_to_objectives_0, 92490
total_damage_taken_0, 182177
average_vision_score_0, 49
total_wards_placed_0, 96
average_creep_score_0, 137
average_champion_experience_0, 19254
dmg_carry_0, 105
obj_carry_0, 105
team_comp_0_champ_1, Camille
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Fizz
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Yuumi
total_gold_earned_1, 84360
total_gold_spent_1, 88245
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 46
total_deaths_1, 46
total_damage_dealt_to_champions_1, 144616
total_damage_dealt_to_objectives_1, 92561
total_damage_taken_1, 195126
average_vision_score_1, 38
total_wards_placed_1, 87
average_creep_score_1, 175
average_champion_experience_1, 22205
dmg_carry_1, 8
obj_carry_1, 8
team_comp_1_champ_1, Sett
team_comp_1_champ_2, Viego
team_comp_1_champ_3, Vladimir
team_comp_1_champ_4, Aphelios
team_comp_1_champ_5, Sona
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
