total_gold_earned_0, 45632
total_gold_spent_0, 41925
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 16
total_deaths_0, 41
total_damage_dealt_to_champions_0, 62297
total_damage_dealt_to_objectives_0, 20375
total_damage_taken_0, 96432
average_vision_score_0, 17
total_wards_placed_0, 44
average_creep_score_0, 107
average_champion_experience_0, 11472
dmg_carry_0, 101
obj_carry_0, 101
team_comp_0_champ_1, Vayne
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Annie
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Xerath
total_gold_earned_1, 61805
total_gold_spent_1, 56625
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 41
total_deaths_1, 16
total_damage_dealt_to_champions_1, 84051
total_damage_dealt_to_objectives_1, 92268
total_damage_taken_1, 93322
average_vision_score_1, 26
total_wards_placed_1, 42
average_creep_score_1, 113
average_champion_experience_1, 15199
dmg_carry_1, 254
obj_carry_1, 254
team_comp_1_champ_1, TahmKench
team_comp_1_champ_2, Vi
team_comp_1_champ_3, Lux
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
