total_gold_earned_0, 64761
total_gold_spent_0, 62693
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 37
total_deaths_0, 40
total_damage_dealt_to_champions_0, 116999
total_damage_dealt_to_objectives_0, 63995
total_damage_taken_0, 158769
average_vision_score_0, 29
total_wards_placed_0, 65
average_creep_score_0, 131
average_champion_experience_0, 15113
dmg_carry_0, 96
obj_carry_0, 96
team_comp_0_champ_1, Gnar
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Malzahar
team_comp_0_champ_4, KogMaw
team_comp_0_champ_5, Pyke
total_gold_earned_1, 68152
total_gold_spent_1, 59150
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 40
total_deaths_1, 37
total_damage_dealt_to_champions_1, 130932
total_damage_dealt_to_objectives_1, 63367
total_damage_taken_1, 140773
average_vision_score_1, 28
total_wards_placed_1, 68
average_creep_score_1, 131
average_champion_experience_1, 16534
dmg_carry_1, 523
obj_carry_1, 523
team_comp_1_champ_1, Gangplank
team_comp_1_champ_2, Trundle
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Aphelios
team_comp_1_champ_5, Yuumi
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
