total_gold_earned_0, 39395
total_gold_spent_0, 37900
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 12
total_deaths_0, 20
total_damage_dealt_to_champions_0, 47225
total_damage_dealt_to_objectives_0, 20282
total_damage_taken_0, 89467
average_vision_score_0, 19
total_wards_placed_0, 46
average_creep_score_0, 95
average_champion_experience_0, 10313
dmg_carry_0, 63
obj_carry_0, 63
team_comp_0_champ_1, Shen
team_comp_0_champ_2, Kindred
team_comp_0_champ_3, Brand
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Sona
total_gold_earned_1, 50617
total_gold_spent_1, 45035
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 20
total_deaths_1, 13
total_damage_dealt_to_champions_1, 68498
total_damage_dealt_to_objectives_1, 58001
total_damage_taken_1, 72593
average_vision_score_1, 20
total_wards_placed_1, 42
average_creep_score_1, 105
average_champion_experience_1, 12391
dmg_carry_1, 777
obj_carry_1, 777
team_comp_1_champ_1, Yone
team_comp_1_champ_2, Poppy
team_comp_1_champ_3, Ahri
team_comp_1_champ_4, Xerath
team_comp_1_champ_5, Yuumi
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
