total_gold_earned_0, 69194
total_gold_spent_0, 64425
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 45
total_deaths_0, 35
total_damage_dealt_to_champions_0, 103971
total_damage_dealt_to_objectives_0, 61830
total_damage_taken_0, 143487
average_vision_score_0, 22
total_wards_placed_0, 57
average_creep_score_0, 131
average_champion_experience_0, 16053
dmg_carry_0, 234
obj_carry_0, 234
team_comp_0_champ_1, Yorick
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, LeeSin
total_gold_earned_1, 63495
total_gold_spent_1, 59350
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 35
total_deaths_1, 45
total_damage_dealt_to_champions_1, 110428
total_damage_dealt_to_objectives_1, 29960
total_damage_taken_1, 127787
average_vision_score_1, 24
total_wards_placed_1, 67
average_creep_score_1, 131
average_champion_experience_1, 14683
dmg_carry_1, 17
obj_carry_1, 17
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Rammus
team_comp_1_champ_3, Qiyana
team_comp_1_champ_4, Lucian
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
