total_gold_earned_0, 69484
total_gold_spent_0, 61875
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 2
total_kills_0, 47
total_deaths_0, 39
total_damage_dealt_to_champions_0, 127659
total_damage_dealt_to_objectives_0, 62918
total_damage_taken_0, 142684
average_vision_score_0, 34
total_wards_placed_0, 61
average_creep_score_0, 117
average_champion_experience_0, 17183
dmg_carry_0, 115
obj_carry_0, 115
team_comp_0_champ_1, Ornn
team_comp_0_champ_2, Rammus
team_comp_0_champ_3, Qiyana
team_comp_0_champ_4, Ziggs
team_comp_0_champ_5, Morgana
total_gold_earned_1, 62294
total_gold_spent_1, 59185
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 38
total_deaths_1, 49
total_damage_dealt_to_champions_1, 117052
total_damage_dealt_to_objectives_1, 49286
total_damage_taken_1, 156221
average_vision_score_1, 34
total_wards_placed_1, 54
average_creep_score_1, 116
average_champion_experience_1, 14784
dmg_carry_1, 202
obj_carry_1, 202
team_comp_1_champ_1, Malphite
team_comp_1_champ_2, XinZhao
team_comp_1_champ_3, Viktor
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Veigar
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
