total_gold_earned_0, 4827
total_gold_spent_0, 2650
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 1
total_deaths_0, 1
total_damage_dealt_to_champions_0, 1640
total_damage_dealt_to_objectives_0, 0
total_damage_taken_0, 4328
average_vision_score_0, 0
total_wards_placed_0, 0
average_creep_score_0, 5
average_champion_experience_0, 603
dmg_carry_0, 157
obj_carry_0, 157
team_comp_0_champ_1, Irelia
team_comp_0_champ_2, Graves
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, TahmKench
total_gold_earned_1, 5394
total_gold_spent_1, 2450
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 1
total_deaths_1, 1
total_damage_dealt_to_champions_1, 1847
total_damage_dealt_to_objectives_1, 844
total_damage_taken_1, 3618
average_vision_score_1, 0
total_wards_placed_1, 2
average_creep_score_1, 8
average_champion_experience_1, 747
dmg_carry_1, 58
obj_carry_1, 58
team_comp_1_champ_1, Renekton
team_comp_1_champ_2, Nocturne
team_comp_1_champ_3, Sylas
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
