total_gold_earned_0, 45294
total_gold_spent_0, 43885
total_baron_kills_0, 1
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 19
total_deaths_0, 36
total_damage_dealt_to_champions_0, 56937
total_damage_dealt_to_objectives_0, 26589
total_damage_taken_0, 109343
average_vision_score_0, 17
total_wards_placed_0, 48
average_creep_score_0, 94
average_champion_experience_0, 10438
dmg_carry_0, 110
obj_carry_0, 110
team_comp_0_champ_1, DrMundo
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Fizz
team_comp_0_champ_4, Varus
team_comp_0_champ_5, Blitzcrank
total_gold_earned_1, 57217
total_gold_spent_1, 49960
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 35
total_deaths_1, 20
total_damage_dealt_to_champions_1, 89959
total_damage_dealt_to_objectives_1, 69642
total_damage_taken_1, 85845
average_vision_score_1, 25
total_wards_placed_1, 50
average_creep_score_1, 110
average_champion_experience_1, 11694
dmg_carry_1, 18
obj_carry_1, 18
team_comp_1_champ_1, Gangplank
team_comp_1_champ_2, Pantheon
team_comp_1_champ_3, Vex
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Braum
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
