total_gold_earned_0, 70455
total_gold_spent_0, 66525
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 41
total_deaths_0, 41
total_damage_dealt_to_champions_0, 105089
total_damage_dealt_to_objectives_0, 39750
total_damage_taken_0, 168047
average_vision_score_0, 34
total_wards_placed_0, 74
average_creep_score_0, 149
average_champion_experience_0, 17780
dmg_carry_0, 202
obj_carry_0, 202
team_comp_0_champ_1, Aatrox
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Malzahar
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Senna
total_gold_earned_1, 81976
total_gold_spent_1, 73880
total_baron_kills_1, 3
total_dragon_kills_1, 5
total_inhibitor_kils_1, 3
total_kills_1, 41
total_deaths_1, 41
total_damage_dealt_to_champions_1, 146897
total_damage_dealt_to_objectives_1, 157992
total_damage_taken_1, 143668
average_vision_score_1, 32
total_wards_placed_1, 67
average_creep_score_1, 140
average_champion_experience_1, 20069
dmg_carry_1, 11
obj_carry_1, 11
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Zoe
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
