total_gold_earned_0, 68795
total_gold_spent_0, 60600
total_baron_kills_0, 0
total_dragon_kills_0, 4
total_inhibitor_kils_0, 2
total_kills_0, 61
total_deaths_0, 47
total_damage_dealt_to_champions_0, 138835
total_damage_dealt_to_objectives_0, 58862
total_damage_taken_0, 149663
average_vision_score_0, 21
total_wards_placed_0, 42
average_creep_score_0, 97
average_champion_experience_0, 15555
dmg_carry_0, 30
obj_carry_0, 30
team_comp_0_champ_1, Sion
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Karthus
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Lux
total_gold_earned_1, 57145
total_gold_spent_1, 55530
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 47
total_deaths_1, 61
total_damage_dealt_to_champions_1, 117670
total_damage_dealt_to_objectives_1, 19283
total_damage_taken_1, 159494
average_vision_score_1, 18
total_wards_placed_1, 44
average_creep_score_1, 85
average_champion_experience_1, 13271
dmg_carry_1, 166
obj_carry_1, 166
team_comp_1_champ_1, Akshan
team_comp_1_champ_2, Nocturne
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Tristana
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
