total_gold_earned_0, 80146
total_gold_spent_0, 71935
total_baron_kills_0, 2
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 45
total_deaths_0, 28
total_damage_dealt_to_champions_0, 170164
total_damage_dealt_to_objectives_0, 103786
total_damage_taken_0, 175064
average_vision_score_0, 36
total_wards_placed_0, 87
average_creep_score_0, 144
average_champion_experience_0, 19493
dmg_carry_0, 235
obj_carry_0, 235
team_comp_0_champ_1, Chogath
team_comp_0_champ_2, Lillia
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Draven
team_comp_0_champ_5, Senna
total_gold_earned_1, 67669
total_gold_spent_1, 63925
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 27
total_deaths_1, 45
total_damage_dealt_to_champions_1, 129835
total_damage_dealt_to_objectives_1, 45849
total_damage_taken_1, 200453
average_vision_score_1, 36
total_wards_placed_1, 81
average_creep_score_1, 155
average_champion_experience_1, 16339
dmg_carry_1, 64
obj_carry_1, 64
team_comp_1_champ_1, Singed
team_comp_1_champ_2, LeeSin
team_comp_1_champ_3, Zilean
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Braum
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
