total_gold_earned_0, 47104
total_gold_spent_0, 45800
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 20
total_deaths_0, 46
total_damage_dealt_to_champions_0, 93778
total_damage_dealt_to_objectives_0, 41565
total_damage_taken_0, 126277
average_vision_score_0, 20
total_wards_placed_0, 37
average_creep_score_0, 100
average_champion_experience_0, 12094
dmg_carry_0, 518
obj_carry_0, 518
team_comp_0_champ_1, Aatrox
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Neeko
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Zyra
total_gold_earned_1, 63504
total_gold_spent_1, 58655
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 2
total_kills_1, 46
total_deaths_1, 21
total_damage_dealt_to_champions_1, 110444
total_damage_dealt_to_objectives_1, 63193
total_damage_taken_1, 132813
average_vision_score_1, 21
total_wards_placed_1, 44
average_creep_score_1, 113
average_champion_experience_1, 13985
dmg_carry_1, 51
obj_carry_1, 51
team_comp_1_champ_1, Malzahar
team_comp_1_champ_2, Ekko
team_comp_1_champ_3, Sett
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
