total_gold_earned_0, 35326
total_gold_spent_0, 33695
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 9
total_deaths_0, 25
total_damage_dealt_to_champions_0, 40956
total_damage_dealt_to_objectives_0, 29771
total_damage_taken_0, 73327
average_vision_score_0, 13
total_wards_placed_0, 33
average_creep_score_0, 86
average_champion_experience_0, 8553
dmg_carry_0, 96
obj_carry_0, 96
team_comp_0_champ_1, TahmKench
team_comp_0_champ_2, Belveth
team_comp_0_champ_3, Veigar
team_comp_0_champ_4, KogMaw
team_comp_0_champ_5, Lulu
total_gold_earned_1, 49402
total_gold_spent_1, 41655
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 3
total_kills_1, 25
total_deaths_1, 9
total_damage_dealt_to_champions_1, 56441
total_damage_dealt_to_objectives_1, 71060
total_damage_taken_1, 63112
average_vision_score_1, 17
total_wards_placed_1, 41
average_creep_score_1, 101
average_champion_experience_1, 10507
dmg_carry_1, 222
obj_carry_1, 222
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Pantheon
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
