total_gold_earned_0, 60471
total_gold_spent_0, 51750
total_baron_kills_0, 0
total_dragon_kills_0, 4
total_inhibitor_kils_0, 1
total_kills_0, 34
total_deaths_0, 25
total_damage_dealt_to_champions_0, 109082
total_damage_dealt_to_objectives_0, 82138
total_damage_taken_0, 116875
average_vision_score_0, 29
total_wards_placed_0, 42
average_creep_score_0, 119
average_champion_experience_0, 14388
dmg_carry_0, 202
obj_carry_0, 202
team_comp_0_champ_1, Illaoi
team_comp_0_champ_2, RekSai
team_comp_0_champ_3, Brand
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 56829
total_gold_spent_1, 55280
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 25
total_deaths_1, 34
total_damage_dealt_to_champions_1, 92691
total_damage_dealt_to_objectives_1, 31258
total_damage_taken_1, 134833
average_vision_score_1, 28
total_wards_placed_1, 66
average_creep_score_1, 120
average_champion_experience_1, 12971
dmg_carry_1, 145
obj_carry_1, 145
team_comp_1_champ_1, TahmKench
team_comp_1_champ_2, Ekko
team_comp_1_champ_3, Viktor
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 0
