total_gold_earned_0, 55641
total_gold_spent_0, 51225
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 2
total_kills_0, 32
total_deaths_0, 20
total_damage_dealt_to_champions_0, 86330
total_damage_dealt_to_objectives_0, 86823
total_damage_taken_0, 86808
average_vision_score_0, 27
total_wards_placed_0, 52
average_creep_score_0, 106
average_champion_experience_0, 13322
dmg_carry_0, 29
obj_carry_0, 29
team_comp_0_champ_1, Pantheon
team_comp_0_champ_2, Shyvana
team_comp_0_champ_3, Xerath
team_comp_0_champ_4, Twitch
team_comp_0_champ_5, Lux
total_gold_earned_1, 47380
total_gold_spent_1, 44125
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 20
total_deaths_1, 32
total_damage_dealt_to_champions_1, 62572
total_damage_dealt_to_objectives_1, 23344
total_damage_taken_1, 110989
average_vision_score_1, 18
total_wards_placed_1, 42
average_creep_score_1, 110
average_champion_experience_1, 11570
dmg_carry_1, 82
obj_carry_1, 82
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, Elise
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Alistar
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
