total_gold_earned_0, 41504
total_gold_spent_0, 37900
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 18
total_deaths_0, 41
total_damage_dealt_to_champions_0, 66001
total_damage_dealt_to_objectives_0, 32743
total_damage_taken_0, 126203
average_vision_score_0, 19
total_wards_placed_0, 35
average_creep_score_0, 86
average_champion_experience_0, 9288
dmg_carry_0, 82
obj_carry_0, 82
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Braum
total_gold_earned_1, 53505
total_gold_spent_1, 45100
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 41
total_deaths_1, 18
total_damage_dealt_to_champions_1, 106663
total_damage_dealt_to_objectives_1, 62481
total_damage_taken_1, 98864
average_vision_score_1, 21
total_wards_placed_1, 42
average_creep_score_1, 89
average_champion_experience_1, 11400
dmg_carry_1, 360
obj_carry_1, 360
team_comp_1_champ_1, Aatrox
team_comp_1_champ_2, FiddleSticks
team_comp_1_champ_3, Lux
team_comp_1_champ_4, Samira
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
