total_gold_earned_0, 72204
total_gold_spent_0, 69735
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 40
total_deaths_0, 40
total_damage_dealt_to_champions_0, 152840
total_damage_dealt_to_objectives_0, 48992
total_damage_taken_0, 169300
average_vision_score_0, 29
total_wards_placed_0, 70
average_creep_score_0, 142
average_champion_experience_0, 17353
dmg_carry_0, 13
obj_carry_0, 13
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Ekko
team_comp_0_champ_3, Ryze
team_comp_0_champ_4, Aphelios
team_comp_0_champ_5, Morgana
total_gold_earned_1, 73321
total_gold_spent_1, 65983
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 3
total_kills_1, 40
total_deaths_1, 40
total_damage_dealt_to_champions_1, 144310
total_damage_dealt_to_objectives_1, 81213
total_damage_taken_1, 195002
average_vision_score_1, 35
total_wards_placed_1, 89
average_creep_score_1, 134
average_champion_experience_1, 17336
dmg_carry_1, 221
obj_carry_1, 221
team_comp_1_champ_1, Illaoi
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Mordekaiser
team_comp_1_champ_4, Zeri
team_comp_1_champ_5, Seraphine
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
