total_gold_earned_0, 52993
total_gold_spent_0, 46450
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 42
total_deaths_0, 14
total_damage_dealt_to_champions_0, 66802
total_damage_dealt_to_objectives_0, 67831
total_damage_taken_0, 78571
average_vision_score_0, 27
total_wards_placed_0, 53
average_creep_score_0, 82
average_champion_experience_0, 11323
dmg_carry_0, 110
obj_carry_0, 110
team_comp_0_champ_1, Urgot
team_comp_0_champ_2, XinZhao
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Varus
team_comp_0_champ_5, Lulu
total_gold_earned_1, 36708
total_gold_spent_1, 34468
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 14
total_deaths_1, 42
total_damage_dealt_to_champions_1, 56691
total_damage_dealt_to_objectives_1, 17985
total_damage_taken_1, 82684
average_vision_score_1, 12
total_wards_placed_1, 34
average_creep_score_1, 73
average_champion_experience_1, 8434
dmg_carry_1, 63
obj_carry_1, 63
team_comp_1_champ_1, Lillia
team_comp_1_champ_2, Udyr
team_comp_1_champ_3, Diana
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Brand
gameLengthMin, 23
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
