total_gold_earned_0, 63477
total_gold_spent_0, 55750
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 3
total_kills_0, 34
total_deaths_0, 21
total_damage_dealt_to_champions_0, 93190
total_damage_dealt_to_objectives_0, 69675
total_damage_taken_0, 97438
average_vision_score_0, 24
total_wards_placed_0, 48
average_creep_score_0, 122
average_champion_experience_0, 15328
dmg_carry_0, 62
obj_carry_0, 62
team_comp_0_champ_1, MonkeyKing
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Lux
total_gold_earned_1, 49964
total_gold_spent_1, 47775
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 21
total_deaths_1, 34
total_damage_dealt_to_champions_1, 63451
total_damage_dealt_to_objectives_1, 25625
total_damage_taken_1, 121683
average_vision_score_1, 17
total_wards_placed_1, 43
average_creep_score_1, 122
average_champion_experience_1, 12706
dmg_carry_1, 22
obj_carry_1, 22
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Rengar
team_comp_1_champ_3, Ahri
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
