total_gold_earned_0, 90630
total_gold_spent_0, 86945
total_baron_kills_0, 2
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 46
total_deaths_0, 53
total_damage_dealt_to_champions_0, 188769
total_damage_dealt_to_objectives_0, 114242
total_damage_taken_0, 232153
average_vision_score_0, 47
total_wards_placed_0, 79
average_creep_score_0, 159
average_champion_experience_0, 21182
dmg_carry_0, 41
obj_carry_0, 41
team_comp_0_champ_1, Sion
team_comp_0_champ_2, Riven
team_comp_0_champ_3, Gangplank
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Amumu
total_gold_earned_1, 89616
total_gold_spent_1, 80285
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 52
total_deaths_1, 46
total_damage_dealt_to_champions_1, 194188
total_damage_dealt_to_objectives_1, 100532
total_damage_taken_1, 233442
average_vision_score_1, 40
total_wards_placed_1, 89
average_creep_score_1, 182
average_champion_experience_1, 22833
dmg_carry_1, 29
obj_carry_1, 29
team_comp_1_champ_1, Fiora
team_comp_1_champ_2, Shyvana
team_comp_1_champ_3, Swain
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Blitzcrank
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
