total_gold_earned_0, 63514
total_gold_spent_0, 54325
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 44
total_deaths_0, 15
total_damage_dealt_to_champions_0, 97357
total_damage_dealt_to_objectives_0, 95858
total_damage_taken_0, 135367
average_vision_score_0, 28
total_wards_placed_0, 48
average_creep_score_0, 112
average_champion_experience_0, 15088
dmg_carry_0, 38
obj_carry_0, 38
team_comp_0_champ_1, Hecarim
team_comp_0_champ_2, Pantheon
team_comp_0_champ_3, Kassadin
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Senna
total_gold_earned_1, 46371
total_gold_spent_1, 42935
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 15
total_deaths_1, 44
total_damage_dealt_to_champions_1, 84464
total_damage_dealt_to_objectives_1, 19835
total_damage_taken_1, 117130
average_vision_score_1, 20
total_wards_placed_1, 47
average_creep_score_1, 112
average_champion_experience_1, 11809
dmg_carry_1, 15
obj_carry_1, 15
team_comp_1_champ_1, Lillia
team_comp_1_champ_2, Volibear
team_comp_1_champ_3, Velkoz
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Yuumi
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
