total_gold_earned_0, 55778
total_gold_spent_0, 52525
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 34
total_deaths_0, 56
total_damage_dealt_to_champions_0, 86861
total_damage_dealt_to_objectives_0, 23486
total_damage_taken_0, 142531
average_vision_score_0, 13
total_wards_placed_0, 36
average_creep_score_0, 97
average_champion_experience_0, 13048
dmg_carry_0, 45
obj_carry_0, 45
team_comp_0_champ_1, Darius
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Veigar
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Lux
total_gold_earned_1, 67977
total_gold_spent_1, 57375
total_baron_kills_1, 0
total_dragon_kills_1, 5
total_inhibitor_kils_1, 4
total_kills_1, 56
total_deaths_1, 34
total_damage_dealt_to_champions_1, 122670
total_damage_dealt_to_objectives_1, 76072
total_damage_taken_1, 117290
average_vision_score_1, 24
total_wards_placed_1, 52
average_creep_score_1, 102
average_champion_experience_1, 14647
dmg_carry_1, 360
obj_carry_1, 360
team_comp_1_champ_1, Jax
team_comp_1_champ_2, Samira
team_comp_1_champ_3, Akshan
team_comp_1_champ_4, LeeSin
team_comp_1_champ_5, Morgana
gameLengthMin, 30
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
