total_gold_earned_0, 45479
total_gold_spent_0, 41820
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 15
total_deaths_0, 15
total_damage_dealt_to_champions_0, 54567
total_damage_dealt_to_objectives_0, 17066
total_damage_taken_0, 80903
average_vision_score_0, 24
total_wards_placed_0, 53
average_creep_score_0, 123
average_champion_experience_0, 11971
dmg_carry_0, 268
obj_carry_0, 268
team_comp_0_champ_1, Ornn
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Azir
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Morgana
total_gold_earned_1, 54150
total_gold_spent_1, 48110
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 15
total_deaths_1, 15
total_damage_dealt_to_champions_1, 60248
total_damage_dealt_to_objectives_1, 103480
total_damage_taken_1, 81725
average_vision_score_1, 34
total_wards_placed_1, 74
average_creep_score_1, 128
average_champion_experience_1, 13529
dmg_carry_1, 143
obj_carry_1, 143
team_comp_1_champ_1, Urgot
team_comp_1_champ_2, Diana
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
