total_gold_earned_0, 31104
total_gold_spent_0, 25995
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 19
total_deaths_0, 5
total_damage_dealt_to_champions_0, 33105
total_damage_dealt_to_objectives_0, 31672
total_damage_taken_0, 39468
average_vision_score_0, 9
total_wards_placed_0, 23
average_creep_score_0, 61
average_champion_experience_0, 6709
dmg_carry_0, 875
obj_carry_0, 875
team_comp_0_champ_1, Sett
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Katarina
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Seraphine
total_gold_earned_1, 22067
total_gold_spent_1, 20160
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 5
total_deaths_1, 19
total_damage_dealt_to_champions_1, 23370
total_damage_dealt_to_objectives_1, 4848
total_damage_taken_1, 41983
average_vision_score_1, 8
total_wards_placed_1, 20
average_creep_score_1, 57
average_champion_experience_1, 5509
dmg_carry_1, 164
obj_carry_1, 164
team_comp_1_champ_1, Camille
team_comp_1_champ_2, Diana
team_comp_1_champ_3, Lux
team_comp_1_champ_4, Kalista
team_comp_1_champ_5, Karthus
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
