total_gold_earned_0, 62768
total_gold_spent_0, 54220
total_baron_kills_0, 2
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 39
total_deaths_0, 28
total_damage_dealt_to_champions_0, 79148
total_damage_dealt_to_objectives_0, 80225
total_damage_taken_0, 99538
average_vision_score_0, 22
total_wards_placed_0, 54
average_creep_score_0, 100
average_champion_experience_0, 14673
dmg_carry_0, 17
obj_carry_0, 17
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Nocturne
team_comp_0_champ_3, Malzahar
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Pantheon
total_gold_earned_1, 53834
total_gold_spent_1, 50885
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 27
total_deaths_1, 39
total_damage_dealt_to_champions_1, 75115
total_damage_dealt_to_objectives_1, 27295
total_damage_taken_1, 101583
average_vision_score_1, 17
total_wards_placed_1, 35
average_creep_score_1, 111
average_champion_experience_1, 12464
dmg_carry_1, 81
obj_carry_1, 81
team_comp_1_champ_1, Vladimir
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Zed
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
