total_gold_earned_0, 39875
total_gold_spent_0, 35750
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 17
total_deaths_0, 39
total_damage_dealt_to_champions_0, 52421
total_damage_dealt_to_objectives_0, 10380
total_damage_taken_0, 118027
average_vision_score_0, 11
total_wards_placed_0, 31
average_creep_score_0, 94
average_champion_experience_0, 9835
dmg_carry_0, 876
obj_carry_0, 876
team_comp_0_champ_1, Nasus
team_comp_0_champ_2, Lillia
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Twitch
team_comp_0_champ_5, Leona
total_gold_earned_1, 52498
total_gold_spent_1, 46050
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 39
total_deaths_1, 18
total_damage_dealt_to_champions_1, 95336
total_damage_dealt_to_objectives_1, 77718
total_damage_taken_1, 77897
average_vision_score_1, 17
total_wards_placed_1, 40
average_creep_score_1, 81
average_champion_experience_1, 11586
dmg_carry_1, 63
obj_carry_1, 63
team_comp_1_champ_1, Shen
team_comp_1_champ_2, Belveth
team_comp_1_champ_3, Fizz
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Brand
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
