total_gold_earned_0, 56867
total_gold_spent_0, 52100
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 2
total_kills_0, 43
total_deaths_0, 15
total_damage_dealt_to_champions_0, 86515
total_damage_dealt_to_objectives_0, 96237
total_damage_taken_0, 91936
average_vision_score_0, 16
total_wards_placed_0, 48
average_creep_score_0, 109
average_champion_experience_0, 13268
dmg_carry_0, 15
obj_carry_0, 15
team_comp_0_champ_1, DrMundo
team_comp_0_champ_2, LeeSin
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Sivir
team_comp_0_champ_5, Janna
total_gold_earned_1, 44635
total_gold_spent_1, 42108
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 15
total_deaths_1, 44
total_damage_dealt_to_champions_1, 57169
total_damage_dealt_to_objectives_1, 8380
total_damage_taken_1, 107483
average_vision_score_1, 14
total_wards_placed_1, 27
average_creep_score_1, 108
average_champion_experience_1, 11051
dmg_carry_1, 163
obj_carry_1, 163
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Taliyah
team_comp_1_champ_4, KogMaw
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
