total_gold_earned_0, 46580
total_gold_spent_0, 45233
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 21
total_deaths_0, 39
total_damage_dealt_to_champions_0, 81040
total_damage_dealt_to_objectives_0, 32263
total_damage_taken_0, 123792
average_vision_score_0, 17
total_wards_placed_0, 36
average_creep_score_0, 95
average_champion_experience_0, 10568
dmg_carry_0, 80
obj_carry_0, 80
team_comp_0_champ_1, Sion
team_comp_0_champ_2, Jax
team_comp_0_champ_3, Pantheon
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Rakan
total_gold_earned_1, 56462
total_gold_spent_1, 51463
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 2
total_kills_1, 39
total_deaths_1, 21
total_damage_dealt_to_champions_1, 105568
total_damage_dealt_to_objectives_1, 68320
total_damage_taken_1, 112580
average_vision_score_1, 25
total_wards_placed_1, 65
average_creep_score_1, 97
average_champion_experience_1, 13150
dmg_carry_1, 45
obj_carry_1, 45
team_comp_1_champ_1, Sett
team_comp_1_champ_2, Evelynn
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Veigar
team_comp_1_champ_5, Kindred
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
