total_gold_earned_0, 44968
total_gold_spent_0, 39205
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 27
total_deaths_0, 12
total_damage_dealt_to_champions_0, 61279
total_damage_dealt_to_objectives_0, 49945
total_damage_taken_0, 56796
average_vision_score_0, 17
total_wards_placed_0, 28
average_creep_score_0, 95
average_champion_experience_0, 9288
dmg_carry_0, 133
obj_carry_0, 133
team_comp_0_champ_1, Quinn
team_comp_0_champ_2, Udyr
team_comp_0_champ_3, Veigar
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Nami
total_gold_earned_1, 34078
total_gold_spent_1, 29885
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 11
total_deaths_1, 27
total_damage_dealt_to_champions_1, 36075
total_damage_dealt_to_objectives_1, 8242
total_damage_taken_1, 74414
average_vision_score_1, 11
total_wards_placed_1, 32
average_creep_score_1, 85
average_champion_experience_1, 7959
dmg_carry_1, 8
obj_carry_1, 8
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Talon
team_comp_1_champ_3, Vladimir
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Amumu
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
