total_gold_earned_0, 45643
total_gold_spent_0, 43410
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 13
total_deaths_0, 32
total_damage_dealt_to_champions_0, 57073
total_damage_dealt_to_objectives_0, 42197
total_damage_taken_0, 89383
average_vision_score_0, 26
total_wards_placed_0, 49
average_creep_score_0, 109
average_champion_experience_0, 9895
dmg_carry_0, 86
obj_carry_0, 86
team_comp_0_champ_1, Garen
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Orianna
team_comp_0_champ_4, Draven
team_comp_0_champ_5, Alistar
total_gold_earned_1, 54790
total_gold_spent_1, 47350
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 32
total_deaths_1, 13
total_damage_dealt_to_champions_1, 66397
total_damage_dealt_to_objectives_1, 73612
total_damage_taken_1, 84604
average_vision_score_1, 23
total_wards_placed_1, 62
average_creep_score_1, 100
average_champion_experience_1, 12361
dmg_carry_1, 222
obj_carry_1, 222
team_comp_1_champ_1, Shen
team_comp_1_champ_2, Nocturne
team_comp_1_champ_3, Fizz
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Sona
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
