total_gold_earned_0, 76923
total_gold_spent_0, 74750
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 40
total_deaths_0, 56
total_damage_dealt_to_champions_0, 158571
total_damage_dealt_to_objectives_0, 69981
total_damage_taken_0, 176185
average_vision_score_0, 54
total_wards_placed_0, 89
average_creep_score_0, 132
average_champion_experience_0, 18119
dmg_carry_0, 17
obj_carry_0, 17
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Zoe
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Nami
total_gold_earned_1, 86062
total_gold_spent_1, 76950
total_baron_kills_1, 1
total_dragon_kills_1, 5
total_inhibitor_kils_1, 1
total_kills_1, 56
total_deaths_1, 40
total_damage_dealt_to_champions_1, 145958
total_damage_dealt_to_objectives_1, 90488
total_damage_taken_1, 192877
average_vision_score_1, 40
total_wards_placed_1, 89
average_creep_score_1, 146
average_champion_experience_1, 21633
dmg_carry_1, 104
obj_carry_1, 104
team_comp_1_champ_1, Cassiopeia
team_comp_1_champ_2, Graves
team_comp_1_champ_3, Fizz
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Lulu
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
