total_gold_earned_0, 84371
total_gold_spent_0, 76225
total_baron_kills_0, 1
total_dragon_kills_0, 5
total_inhibitor_kils_0, 3
total_kills_0, 36
total_deaths_0, 36
total_damage_dealt_to_champions_0, 212059
total_damage_dealt_to_objectives_0, 120003
total_damage_taken_0, 222294
average_vision_score_0, 38
total_wards_placed_0, 88
average_creep_score_0, 164
average_champion_experience_0, 21776
dmg_carry_0, 82
obj_carry_0, 82
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, Graves
team_comp_0_champ_3, Heimerdinger
team_comp_0_champ_4, Draven
team_comp_0_champ_5, Janna
total_gold_earned_1, 77849
total_gold_spent_1, 75970
total_baron_kills_1, 2
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 36
total_deaths_1, 37
total_damage_dealt_to_champions_1, 176868
total_damage_dealt_to_objectives_1, 65839
total_damage_taken_1, 244060
average_vision_score_1, 51
total_wards_placed_1, 74
average_creep_score_1, 175
average_champion_experience_1, 21128
dmg_carry_1, 51
obj_carry_1, 51
team_comp_1_champ_1, Aatrox
team_comp_1_champ_2, Sejuani
team_comp_1_champ_3, Viktor
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Zilean
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
