total_gold_earned_0, 70135
total_gold_spent_0, 67950
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 36
total_deaths_0, 39
total_damage_dealt_to_champions_0, 120121
total_damage_dealt_to_objectives_0, 79351
total_damage_taken_0, 184435
average_vision_score_0, 40
total_wards_placed_0, 85
average_creep_score_0, 140
average_champion_experience_0, 17027
dmg_carry_0, 62
obj_carry_0, 62
team_comp_0_champ_1, MonkeyKing
team_comp_0_champ_2, JarvanIV
team_comp_0_champ_3, Mordekaiser
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Brand
total_gold_earned_1, 75237
total_gold_spent_1, 70185
total_baron_kills_1, 2
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 39
total_deaths_1, 37
total_damage_dealt_to_champions_1, 155243
total_damage_dealt_to_objectives_1, 95130
total_damage_taken_1, 154143
average_vision_score_1, 38
total_wards_placed_1, 76
average_creep_score_1, 153
average_champion_experience_1, 18825
dmg_carry_1, 523
obj_carry_1, 523
team_comp_1_champ_1, Jax
team_comp_1_champ_2, Morgana
team_comp_1_champ_3, Viktor
team_comp_1_champ_4, Aphelios
team_comp_1_champ_5, MissFortune
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
