total_gold_earned_0, 83725
total_gold_spent_0, 72700
total_baron_kills_0, 2
total_dragon_kills_0, 5
total_inhibitor_kils_0, 1
total_kills_0, 44
total_deaths_0, 31
total_damage_dealt_to_champions_0, 148857
total_damage_dealt_to_objectives_0, 102812
total_damage_taken_0, 179938
average_vision_score_0, 42
total_wards_placed_0, 77
average_creep_score_0, 163
average_champion_experience_0, 21503
dmg_carry_0, 360
obj_carry_0, 360
team_comp_0_champ_1, Shen
team_comp_0_champ_2, Rammus
team_comp_0_champ_3, Neeko
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Morgana
total_gold_earned_1, 70798
total_gold_spent_1, 69290
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 5
total_kills_1, 31
total_deaths_1, 44
total_damage_dealt_to_champions_1, 139148
total_damage_dealt_to_objectives_1, 79781
total_damage_taken_1, 186794
average_vision_score_1, 45
total_wards_placed_1, 86
average_creep_score_1, 127
average_champion_experience_1, 15031
dmg_carry_1, 99
obj_carry_1, 99
team_comp_1_champ_1, Yone
team_comp_1_champ_2, Garen
team_comp_1_champ_3, Nasus
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
