total_gold_earned_0, 4249
total_gold_spent_0, 1975
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 0
total_deaths_0, 0
total_damage_dealt_to_champions_0, 221
total_damage_dealt_to_objectives_0, 668
total_damage_taken_0, 3206
average_vision_score_0, 0
total_wards_placed_0, 3
average_creep_score_0, 5
average_champion_experience_0, 625
dmg_carry_0, 84
obj_carry_0, 84
team_comp_0_champ_1, Akali
team_comp_0_champ_2, Rengar
team_comp_0_champ_3, Zoe
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Nami
total_gold_earned_1, 4796
total_gold_spent_1, 2500
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 0
total_deaths_1, 0
total_damage_dealt_to_champions_1, 951
total_damage_dealt_to_objectives_1, 43
total_damage_taken_1, 2207
average_vision_score_1, 0
total_wards_placed_1, 2
average_creep_score_1, 9
average_champion_experience_1, 796
dmg_carry_1, 17
obj_carry_1, 17
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Mordekaiser
team_comp_1_champ_3, Lux
team_comp_1_champ_4, Yasuo
team_comp_1_champ_5, Thresh
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
