total_gold_earned_0, 65662
total_gold_spent_0, 57490
total_baron_kills_0, 2
total_dragon_kills_0, 3
total_inhibitor_kils_0, 3
total_kills_0, 46
total_deaths_0, 26
total_damage_dealt_to_champions_0, 116199
total_damage_dealt_to_objectives_0, 106476
total_damage_taken_0, 128057
average_vision_score_0, 33
total_wards_placed_0, 52
average_creep_score_0, 114
average_champion_experience_0, 14579
dmg_carry_0, 21
obj_carry_0, 21
team_comp_0_champ_1, Garen
team_comp_0_champ_2, FiddleSticks
team_comp_0_champ_3, Vladimir
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Pyke
total_gold_earned_1, 51057
total_gold_spent_1, 49250
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 26
total_deaths_1, 46
total_damage_dealt_to_champions_1, 91970
total_damage_dealt_to_objectives_1, 33968
total_damage_taken_1, 132170
average_vision_score_1, 18
total_wards_placed_1, 54
average_creep_score_1, 101
average_champion_experience_1, 12030
dmg_carry_1, 60
obj_carry_1, 60
team_comp_1_champ_1, Shen
team_comp_1_champ_2, Elise
team_comp_1_champ_3, Galio
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
