total_gold_earned_0, 60969
total_gold_spent_0, 52785
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 2
total_kills_0, 29
total_deaths_0, 21
total_damage_dealt_to_champions_0, 90924
total_damage_dealt_to_objectives_0, 74194
total_damage_taken_0, 102870
average_vision_score_0, 33
total_wards_placed_0, 56
average_creep_score_0, 132
average_champion_experience_0, 14793
dmg_carry_0, 200
obj_carry_0, 200
team_comp_0_champ_1, Poppy
team_comp_0_champ_2, Belveth
team_comp_0_champ_3, Vex
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Brand
total_gold_earned_1, 50130
total_gold_spent_1, 48343
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 21
total_deaths_1, 29
total_damage_dealt_to_champions_1, 76648
total_damage_dealt_to_objectives_1, 32816
total_damage_taken_1, 122762
average_vision_score_1, 24
total_wards_placed_1, 60
average_creep_score_1, 128
average_champion_experience_1, 12133
dmg_carry_1, 84
obj_carry_1, 84
team_comp_1_champ_1, Akali
team_comp_1_champ_2, XinZhao
team_comp_1_champ_3, Vladimir
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Lulu
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
