total_gold_earned_0, 40685
total_gold_spent_0, 39250
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 16
total_deaths_0, 46
total_damage_dealt_to_champions_0, 59391
total_damage_dealt_to_objectives_0, 27358
total_damage_taken_0, 91643
average_vision_score_0, 17
total_wards_placed_0, 40
average_creep_score_0, 83
average_champion_experience_0, 9309
dmg_carry_0, 115
obj_carry_0, 115
team_comp_0_champ_1, Darius
team_comp_0_champ_2, Khazix
team_comp_0_champ_3, Yone
team_comp_0_champ_4, Lux
team_comp_0_champ_5, Ziggs
total_gold_earned_1, 61405
total_gold_spent_1, 56150
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 46
total_deaths_1, 16
total_damage_dealt_to_champions_1, 73175
total_damage_dealt_to_objectives_1, 74855
total_damage_taken_1, 100522
average_vision_score_1, 14
total_wards_placed_1, 35
average_creep_score_1, 109
average_champion_experience_1, 12750
dmg_carry_1, 119
obj_carry_1, 119
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, Zac
team_comp_1_champ_3, Sett
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
