total_gold_earned_0, 79547
total_gold_spent_0, 71138
total_baron_kills_0, 2
total_dragon_kills_0, 5
total_inhibitor_kils_0, 4
total_kills_0, 37
total_deaths_0, 28
total_damage_dealt_to_champions_0, 118797
total_damage_dealt_to_objectives_0, 123281
total_damage_taken_0, 149158
average_vision_score_0, 46
total_wards_placed_0, 75
average_creep_score_0, 144
average_champion_experience_0, 19997
dmg_carry_0, 29
obj_carry_0, 29
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Malphite
team_comp_0_champ_3, Viktor
team_comp_0_champ_4, Twitch
team_comp_0_champ_5, Lux
total_gold_earned_1, 74211
total_gold_spent_1, 68785
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 28
total_deaths_1, 37
total_damage_dealt_to_champions_1, 122402
total_damage_dealt_to_objectives_1, 35792
total_damage_taken_1, 160739
average_vision_score_1, 32
total_wards_placed_1, 82
average_creep_score_1, 190
average_champion_experience_1, 19769
dmg_carry_1, 63
obj_carry_1, 63
team_comp_1_champ_1, Kayle
team_comp_1_champ_2, Khazix
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Brand
team_comp_1_champ_5, Yuumi
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
